md5,path,filename,bytes,relpath,status,batch,sourcefile,sourceline,timestamp
5cfa41f42f3994e14b635da0f1d6cca0,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902022001/1902022001_1.xml,1902022001_1.xml,31324,sn84026688/0029602997A/1902022001/1902022001_1.xml,Transfer,alvarez,alvarez.csv,83,
e078be7839706ebf2f6265c47f7d6f0d,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902022001/0118.xml,0118.xml,1275776,sn84026688/0029602997A/1902022001/0118.xml,Transfer,alvarez,alvarez.csv,84,
a0d20af275acaa7272703979d826978e,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902022001/0117.jp2,0117.jp2,5872047,sn84026688/0029602997A/1902022001/0117.jp2,Transfer,alvarez,alvarez.csv,85,
0b5022d55d50e470d182813552eedaa1,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902022001/0119.pdf,0119.pdf,3707050,sn84026688/0029602997A/1902022001/0119.pdf,Transfer,alvarez,alvarez.csv,86,
c97830fbd1f6d1bf4b9c0148f212827a,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902022001/0119.xml,0119.xml,898705,sn84026688/0029602997A/1902022001/0119.xml,Transfer,alvarez,alvarez.csv,87,
1130e07874e0443f14bf5a5df4c3deac,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902022001/0117.pdf,0117.pdf,3912863,sn84026688/0029602997A/1902022001/0117.pdf,Transfer,alvarez,alvarez.csv,88,
8cc5afc0a7a147e278849de64ec33bc7,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902022001/0118.jp2,0118.jp2,5875067,sn84026688/0029602997A/1902022001/0118.jp2,Transfer,alvarez,alvarez.csv,89,
72706eece0773fdce7ff009868dfe293,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902022001/0116.jp2,0116.jp2,5871991,sn84026688/0029602997A/1902022001/0116.jp2,Transfer,alvarez,alvarez.csv,90,
69cf47d53e00e9068a65564b3ad29642,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902022001/0116.pdf,0116.pdf,3823233,sn84026688/0029602997A/1902022001/0116.pdf,Transfer,alvarez,alvarez.csv,91,
0fce4f3357102537c4ed07c0e247533c,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902022001/0119.tif,0119.tif,47070013,sn84026688/0029602997A/1902022001/0119.tif,Transfer,alvarez,alvarez.csv,92,
e5d811db05524fda190213ab003736de,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902022001/0120.xml,0120.xml,1281775,sn84026688/0029602997A/1902022001/0120.xml,Transfer,alvarez,alvarez.csv,93,
f90834edf5e930552a2882f2ddb692e1,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902022001/0116.tif,0116.tif,47070013,sn84026688/0029602997A/1902022001/0116.tif,Transfer,alvarez,alvarez.csv,94,
9bb8ee4de248f7062632961512652268,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0627.tif,0627.tif,45931167,sn84026688/0029602997A/1904072101/0627.tif,Transfer,alvarez,alvarez.csv,95,
35021e6423367f58d02475162e48b395,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0626.xml,0626.xml,1239188,sn84026688/0029602997A/1904072101/0626.xml,Transfer,alvarez,alvarez.csv,96,
de7a2085406de1b9e39f058743d0ac83,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/1904072101_1.xml,1904072101_1.xml,28269,sn84026688/0029602997A/1904072101/1904072101_1.xml,Transfer,alvarez,alvarez.csv,97,
9e1bd2e017681cbcca225b3a887c37a2,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/1904072101.xml,1904072101.xml,8867,sn84026688/0029602997A/1904072101/1904072101.xml,Transfer,alvarez,alvarez.csv,98,
131f63e89abc588c385584c1da91ff3e,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0627.jp2,0627.jp2,5720869,sn84026688/0029602997A/1904072101/0627.jp2,Transfer,alvarez,alvarez.csv,99,
42215df4eb0b19af117d36406998812a,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0626.pdf,0626.pdf,3581857,sn84026688/0029602997A/1904072101/0626.pdf,Transfer,alvarez,alvarez.csv,100,
c3b67134ae6c069d59816ccae7f7b3e7,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0629.pdf,0629.pdf,3945354,sn84026688/0029602997A/1904072101/0629.pdf,Transfer,alvarez,alvarez.csv,101,
2331db8de658a9cf4377ed267bce8877,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0627.xml,0627.xml,725930,sn84026688/0029602997A/1904072101/0627.xml,Transfer,alvarez,alvarez.csv,102,
c5f9e11ad043f8b0a5cd6a7dd4adbfec,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0627.pdf,0627.pdf,3492386,sn84026688/0029602997A/1904072101/0627.pdf,Transfer,alvarez,alvarez.csv,103,
ab6f8a5a25fff8b143ab6e5f8ed71805,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0629.jp2,0629.jp2,5762010,sn84026688/0029602997A/1904072101/0629.jp2,Transfer,alvarez,alvarez.csv,104,
6cb17a4126674a3b404db2b32572add0,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0628.xml,0628.xml,899218,sn84026688/0029602997A/1904072101/0628.xml,Transfer,alvarez,alvarez.csv,105,
87f30b08fb3c78ffc638a2680872da1b,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0628.jp2,0628.jp2,5731048,sn84026688/0029602997A/1904072101/0628.jp2,Transfer,alvarez,alvarez.csv,106,
97b09d15e5487fb59dc2f831903f1112,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0629.tif,0629.tif,46162243,sn84026688/0029602997A/1904072101/0629.tif,Transfer,alvarez,alvarez.csv,107,
5fedcd26579fa651bacf7a753a5ed966,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0628.tif,0628.tif,45931167,sn84026688/0029602997A/1904072101/0628.tif,Transfer,alvarez,alvarez.csv,108,
120196d0553f7bafa9f9a9c80a21905c,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0626.tif,0626.tif,45931167,sn84026688/0029602997A/1904072101/0626.tif,Transfer,alvarez,alvarez.csv,109,
97a5ec28d5b8c30c7c248d26dbd419f3,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0626.jp2,0626.jp2,5727883,sn84026688/0029602997A/1904072101/0626.jp2,Transfer,alvarez,alvarez.csv,110,
669e576207af4c354dbe21e81f7be26c,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0629.xml,0629.xml,1503689,sn84026688/0029602997A/1904072101/0629.xml,Transfer,alvarez,alvarez.csv,111,
1804f00e564dc272b232dfd01cd68256,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904072101/0628.pdf,0628.pdf,3385597,sn84026688/0029602997A/1904072101/0628.pdf,Transfer,alvarez,alvarez.csv,112,
fac700a529c298d191cdb9a0f4fe3749,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0130.jp2,0130.jp2,5761449,sn84026688/0029602997A/1902031301/0130.jp2,Transfer,alvarez,alvarez.csv,113,
9bac13ffba0a019214db26323bbb4ede,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0129.tif,0129.tif,46164075,sn84026688/0029602997A/1902031301/0129.tif,Transfer,alvarez,alvarez.csv,114,
62afd54fcbe603b351bf8baff34df92c,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0132.jp2,0132.jp2,5757882,sn84026688/0029602997A/1902031301/0132.jp2,Transfer,alvarez,alvarez.csv,115,
ec07de26b3140ec4480b7b0d11b6bf6b,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0131.xml,0131.xml,1107175,sn84026688/0029602997A/1902031301/0131.xml,Transfer,alvarez,alvarez.csv,116,
1a49cc5f6860b7e5575e1fb727874666,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0130.pdf,0130.pdf,3814480,sn84026688/0029602997A/1902031301/0130.pdf,Transfer,alvarez,alvarez.csv,117,
3302f429cf25110cc858715c5a3d1b81,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0131.pdf,0131.pdf,3868966,sn84026688/0029602997A/1902031301/0131.pdf,Transfer,alvarez,alvarez.csv,118,
c8f27a798697652b803ed8f8cdda1c4a,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0132.tif,0132.tif,46164075,sn84026688/0029602997A/1902031301/0132.tif,Transfer,alvarez,alvarez.csv,119,
7f1fde995c1a355d46e07ac536eccd4a,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0132.xml,0132.xml,923991,sn84026688/0029602997A/1902031301/0132.xml,Transfer,alvarez,alvarez.csv,120,
60031ec13407efd16936e3ae7d1828a2,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0129.jp2,0129.jp2,5761040,sn84026688/0029602997A/1902031301/0129.jp2,Transfer,alvarez,alvarez.csv,121,
80dee4a05a59d2043cbd5e8b8c00f0a6,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0129.xml,0129.xml,1007171,sn84026688/0029602997A/1902031301/0129.xml,Transfer,alvarez,alvarez.csv,122,
960f4f8f74cec6a1810443d14dcf547f,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0129.pdf,0129.pdf,4030423,sn84026688/0029602997A/1902031301/0129.pdf,Transfer,alvarez,alvarez.csv,123,
9212ff58ecd98c2f8bffb3e751cc9390,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0131.tif,0131.tif,46164075,sn84026688/0029602997A/1902031301/0131.tif,Transfer,alvarez,alvarez.csv,124,
b1a530ed1ab335c0741c0d2274a90d16,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0131.jp2,0131.jp2,5760601,sn84026688/0029602997A/1902031301/0131.jp2,Transfer,alvarez,alvarez.csv,125,
a6ae167a6ae8ad8fd88a6c592f21d7fb,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0130.tif,0130.tif,46164075,sn84026688/0029602997A/1902031301/0130.tif,Transfer,alvarez,alvarez.csv,126,
6e927a6b758da0fe2f5d9ba7cff1e0f6,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/1902031301.xml,1902031301.xml,8867,sn84026688/0029602997A/1902031301/1902031301.xml,Transfer,alvarez,alvarez.csv,127,
d4adf224f9a9a85c3dbc79ac2652bca3,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0130.xml,0130.xml,998606,sn84026688/0029602997A/1902031301/0130.xml,Transfer,alvarez,alvarez.csv,128,
c0b37df86abb0ce898812fd3dd3a0e55,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/0132.pdf,0132.pdf,3785343,sn84026688/0029602997A/1902031301/0132.pdf,Transfer,alvarez,alvarez.csv,129,
341a8fd72a9b6754458fcd549ad7c697,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902031301/1902031301_1.xml,1902031301_1.xml,26134,sn84026688/0029602997A/1902031301/1902031301_1.xml,Transfer,alvarez,alvarez.csv,130,
753ce1902af97c16a4f6ed916c309459,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0846.tif,0846.tif,46033675,sn84026688/0029602997A/1905081001/0846.tif,Transfer,alvarez,alvarez.csv,131,
c6c54467df96934c27ede1330ac41c9f,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0846.jp2,0846.jp2,5746748,sn84026688/0029602997A/1905081001/0846.jp2,Transfer,alvarez,alvarez.csv,132,
d8cd3a091328c833f9bf98369c0c7ac5,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0844.jp2,0844.jp2,5746296,sn84026688/0029602997A/1905081001/0844.jp2,Transfer,alvarez,alvarez.csv,133,
0cbade2eff5a652a04615593fa0c906b,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0843.tif,0843.tif,46033675,sn84026688/0029602997A/1905081001/0843.tif,Transfer,alvarez,alvarez.csv,134,
0228608f9984e5a161a63a75d24a5393,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0843.jp2,0843.jp2,5742414,sn84026688/0029602997A/1905081001/0843.jp2,Transfer,alvarez,alvarez.csv,135,
5b52f1ea7d79d3c2824e44b3052eb101,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0845.pdf,0845.pdf,4156440,sn84026688/0029602997A/1905081001/0845.pdf,Transfer,alvarez,alvarez.csv,136,
d099b8ce432f45bcd53e4cfdb35172f9,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0844.tif,0844.tif,46033675,sn84026688/0029602997A/1905081001/0844.tif,Transfer,alvarez,alvarez.csv,137,
963427f4a3843debd8fae97a8c9ceffb,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0844.pdf,0844.pdf,3352162,sn84026688/0029602997A/1905081001/0844.pdf,Transfer,alvarez,alvarez.csv,138,
368b6871d795ef2ec8c69da9958088fd,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0842.tif,0842.tif,46033675,sn84026688/0029602997A/1905081001/0842.tif,Transfer,alvarez,alvarez.csv,139,
bb1f3cbfc629b6508db30cb6b84a8a87,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0845.xml,0845.xml,1408037,sn84026688/0029602997A/1905081001/0845.xml,Transfer,alvarez,alvarez.csv,140,
f09235268927d81ac0708ad581e016f4,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0846.pdf,0846.pdf,4036464,sn84026688/0029602997A/1905081001/0846.pdf,Transfer,alvarez,alvarez.csv,141,
fae26143c8014cb4c49bdeb4ba39e6ce,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0842.pdf,0842.pdf,3796419,sn84026688/0029602997A/1905081001/0842.pdf,Transfer,alvarez,alvarez.csv,142,
24de97662ecce0c2082f54f8a1a945c4,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/1905081001.xml,1905081001.xml,10643,sn84026688/0029602997A/1905081001/1905081001.xml,Transfer,alvarez,alvarez.csv,143,
2e87af3dbcb5e88fd7ce93edaa4404a4,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0843.pdf,0843.pdf,3239638,sn84026688/0029602997A/1905081001/0843.pdf,Transfer,alvarez,alvarez.csv,144,
d05fe337544fecd520fbfcf2cfba7f89,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0843.xml,0843.xml,1019159,sn84026688/0029602997A/1905081001/0843.xml,Transfer,alvarez,alvarez.csv,145,
538a6bfbe2d2ebe0ca98ba0310cf3ce0,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0845.jp2,0845.jp2,5747133,sn84026688/0029602997A/1905081001/0845.jp2,Transfer,alvarez,alvarez.csv,146,
710b9527dbbe7aa2a06f28fa11feffdf,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0844.xml,0844.xml,1087891,sn84026688/0029602997A/1905081001/0844.xml,Transfer,alvarez,alvarez.csv,147,
31e534f54d58762d9882b987ffd6ce79,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0842.jp2,0842.jp2,5743712,sn84026688/0029602997A/1905081001/0842.jp2,Transfer,alvarez,alvarez.csv,148,
b1b4fb59898b7ab362bfde12b6a418a7,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905081001/0842.xml,0842.xml,1466436,sn84026688/0029602997A/1905081001/0842.xml,Transfer,alvarez,alvarez.csv,149,
